Candidate Index, Candidate Value, Current Best Candidate Value, Current Best Candidate Index
418, 43.63, 92.31, 309
419, 41.56, 92.31, 309
420, 65.89, 92.31, 309
421, 1.33, 92.31, 309
422, 31.29, 92.31, 309
423, 8.49, 92.31, 309
424, 30, 92.31, 309
425, 6.28, 92.31, 309
426, 7.08, 92.31, 309
427, 65.7, 92.31, 309
428, 9.07, 92.31, 309
429, 22.29, 92.31, 309
430, 12.74, 92.31, 309
431, 22.47, 92.31, 309
432, 0.98, 92.31, 309
433, 34.48, 92.31, 309
434, 72.86, 92.31, 309
435, 14.84, 92.31, 309
436, 54.45, 92.31, 309
437, 33.44, 92.31, 309
438, 13.8, 92.31, 309
439, 43.14, 92.31, 309
440, 8.08, 92.31, 309
441, 25.66, 92.31, 309
442, 48.86, 92.31, 309
443, 0.66, 92.31, 309
444, 34.73, 92.31, 309
445, 0.01, 92.31, 309
446, 3.14, 92.31, 309
447, 7.7, 92.31, 309
448, 27.48, 92.31, 309
449, 25.35, 92.31, 309
450, 3.1, 92.31, 309
451, 9.89, 92.31, 309
452, -0.66, 92.31, 309
453, 22.81, 92.31, 309
454, 16.54, 92.31, 309
455, 27.41, 92.31, 309
456, 6.49, 92.31, 309
457, 89.29, 92.31, 309
458, 0.19, 92.31, 309
459, 52.95, 92.31, 309
460, 30.16, 92.31, 309
461, 0.39, 92.31, 309
462, 18.05, 92.31, 309
463, 18.17, 92.31, 309
464, 12.61, 92.31, 309
465, 4.63, 92.31, 309
466, 13.63, 92.31, 309
467, 0, 92.31, 309
468, 21.49, 92.31, 309
469, 0, 92.31, 309
470, 8.61, 92.31, 309
471, 22.66, 92.31, 309
472, 1.17, 92.31, 309
473, 1.99, 92.31, 309
474, 12.56, 92.31, 309
475, -0.18, 92.31, 309
476, 14.1, 92.31, 309
477, 46.1, 92.31, 309
478, 2.71, 92.31, 309
479, 29.71, 92.31, 309
480, 0.78, 92.31, 309
481, 17.34, 92.31, 309
482, 17.1, 92.31, 309
483, -1.76, 92.31, 309
484, 51.31, 92.31, 309
485, 20.31, 92.31, 309
486, 33.67, 92.31, 309
487, 18.14, 92.31, 309
488, 44.51, 92.31, 309
489, 17.74, 92.31, 309
490, -1.23, 92.31, 309
491, 10.25, 92.31, 309
492, 42.89, 92.31, 309
493, 3.16, 92.31, 309
494, 34.59, 92.31, 309
495, 35.62, 92.31, 309
496, 61.65, 92.31, 309
497, 10.32, 92.31, 309
498, 23.01, 92.31, 309
499, 2.28, 92.31, 309
500, 7.74, 92.31, 309
501, 13.82, 92.31, 309
502, 7.11, 92.31, 309
503, 40.47, 92.31, 309
504, -1.38, 92.31, 309
505, 0.56, 92.31, 309
506, 60.97, 92.31, 309
507, 68.62, 92.31, 309
508, 46.26, 92.31, 309
509, 10.35, 92.31, 309
510, 49.78, 92.31, 309
511, 1.63, 92.31, 309
512, 15.04, 92.31, 309
513, 65.14, 92.31, 309
514, 45.63, 92.31, 309
515, 86.85, 92.31, 309
516, 6.02, 92.31, 309
517, 11.95, 92.31, 309
518, 70.55, 92.31, 309
519, 8.1, 92.31, 309
520, 3.04, 92.31, 309
521, 2.49, 92.31, 309
522, 4.32, 92.31, 309
523, 2.27, 92.31, 309
524, 65.39, 92.31, 309
525, 21.56, 92.31, 309
526, 29.82, 92.31, 309
527, 18.23, 92.31, 309
528, 33.93, 92.31, 309
529, 0.29, 92.31, 309
530, 38.25, 92.31, 309
531, 28.37, 92.31, 309
532, 2.96, 92.31, 309
533, 4.28, 92.31, 309
534, 18.03, 92.31, 309
535, 7.35, 92.31, 309
536, 0.77, 92.31, 309
537, 0.25, 92.31, 309
538, 52.18, 92.31, 309
539, 2.36, 92.31, 309
540, 71.77, 92.31, 309
541, 21.15, 92.31, 309
542, 2.02, 92.31, 309
543, 34.93, 92.31, 309
544, 2, 92.31, 309
545, 13.22, 92.31, 309
546, 68.31, 92.31, 309
547, 13.97, 92.31, 309
548, -1.17, 92.31, 309
549, 43.76, 92.31, 309
550, 17.18, 92.31, 309
551, 26.18, 92.31, 309
552, 23.09, 92.31, 309
553, 18.33, 92.31, 309
554, 22.6, 92.31, 309
555, 44.82, 92.31, 309
556, 35.07, 92.31, 309
557, 33.4, 92.31, 309
558, -1.41, 92.31, 309
559, 5.36, 92.31, 309
560, 18.78, 92.31, 309
561, 0.25, 92.31, 309
562, 53.16, 92.31, 309
563, 0.32, 92.31, 309
564, 2.13, 92.31, 309
565, 91.05, 92.31, 309
566, 0.28, 92.31, 309
567, 12.78, 92.31, 309
568, 7.18, 92.31, 309
569, 43.26, 92.31, 309
570, 6.47, 92.31, 309
571, 25.98, 92.31, 309
572, 2.11, 92.31, 309
573, 66.16, 92.31, 309
574, 2.59, 92.31, 309
575, 8.91, 92.31, 309
576, 16, 92.31, 309
577, 55.1, 92.31, 309
578, 0.66, 92.31, 309
579, 57.21, 92.31, 309
580, 3.53, 92.31, 309
581, 3, 92.31, 309
582, 38.19, 92.31, 309
583, 49.48, 92.31, 309
584, 47.72, 92.31, 309
585, 24.7, 92.31, 309
586, 41.9, 92.31, 309
587, 20.51, 92.31, 309
588, -0.07, 92.31, 309
589, 3.03, 92.31, 309
590, 1.39, 92.31, 309
591, 0.51, 92.31, 309
592, 26.3, 92.31, 309
593, 26.02, 92.31, 309
594, 36.19, 92.31, 309
595, 9.8, 92.31, 309
596, 36.66, 92.31, 309
597, 17.09, 92.31, 309
598, 89.58, 92.31, 309
599, 21.14, 92.31, 309
600, 33.97, 92.31, 309
601, 13.16, 92.31, 309
602, 32.25, 92.31, 309
603, 59.93, 92.31, 309
604, 5.82, 92.31, 309
605, 3.05, 92.31, 309
606, 35.84, 92.31, 309
607, 11.28, 92.31, 309
608, -1.47, 92.31, 309
609, 10.43, 92.31, 309
610, -0.7, 92.31, 309
611, 0.64, 92.31, 309
612, 2.36, 92.31, 309
613, 13.41, 92.31, 309
614, 21.71, 92.31, 309
615, 2.34, 92.31, 309
616, 29.86, 92.31, 309
617, 1.83, 92.31, 309
618, 40.07, 92.31, 309
619, 17.73, 92.31, 309
620, 0.56, 92.31, 309
621, 2.72, 92.31, 309
622, 0.65, 92.31, 309
623, 0.32, 92.31, 309
624, 2.95, 92.31, 309
625, 48.51, 92.31, 309
626, 4.17, 92.31, 309
627, 10.35, 92.31, 309
628, 16.55, 92.31, 309
629, 14.12, 92.31, 309
630, 6.11, 92.31, 309
631, 8.11, 92.31, 309
632, 45.81, 92.31, 309
633, 15.78, 92.31, 309
634, 3.61, 92.31, 309
635, 21.52, 92.31, 309
636, 0, 92.31, 309
637, 90.34, 92.31, 309
638, 2.84, 92.31, 309
639, 54.47, 92.31, 309
640, -0.18, 92.31, 309
641, 2.62, 92.31, 309
642, 16.04, 92.31, 309
643, 26.65, 92.31, 309
644, 73.11, 92.31, 309
645, 26.82, 92.31, 309
646, 0.69, 92.31, 309
647, 0.41, 92.31, 309
648, 59.81, 92.31, 309
649, 5.95, 92.31, 309
650, 10.24, 92.31, 309
651, 26.01, 92.31, 309
652, 2.65, 92.31, 309
653, 25.3, 92.31, 309
654, 4.71, 92.31, 309
655, 9.27, 92.31, 309
656, 16.9, 92.31, 309
657, 2.3, 92.31, 309
658, 0.55, 92.31, 309
659, 38.98, 92.31, 309
660, -2.81, 92.31, 309
661, 21.13, 92.31, 309
662, 53.57, 92.31, 309
663, 11.97, 92.31, 309
664, 74.66, 92.31, 309
665, 0.55, 92.31, 309
666, 34.9, 92.31, 309
667, 11.09, 92.31, 309
668, 32.14, 92.31, 309
669, 17.27, 92.31, 309
670, -1.9, 92.31, 309
671, 8.74, 92.31, 309
672, 59.01, 92.31, 309
673, 7.78, 92.31, 309
674, 2.58, 92.31, 309
675, 48.19, 92.31, 309
676, 0.65, 92.31, 309
677, 21.98, 92.31, 309
678, -0.78, 92.31, 309
679, 44.42, 92.31, 309
680, 5.96, 92.31, 309
681, 14.39, 92.31, 309
682, 3.86, 92.31, 309
683, 64.02, 92.31, 309
684, 1.5, 92.31, 309
685, 16.48, 92.31, 309
686, 26.93, 92.31, 309
687, 3.37, 92.31, 309
688, 9.97, 92.31, 309
689, 41.47, 92.31, 309
690, 0, 92.31, 309
691, 55.87, 92.31, 309
692, 68.47, 92.31, 309
693, 15.53, 92.31, 309
694, 77.76, 92.31, 309
695, 1.03, 92.31, 309
696, -0.01, 92.31, 309
697, 49.93, 92.31, 309
698, 4.92, 92.31, 309
699, 49.91, 92.31, 309
700, -1.21, 92.31, 309
701, 56.01, 92.31, 309
702, 25.1, 92.31, 309
703, -0.52, 92.31, 309
704, 10.27, 92.31, 309
705, 7.05, 92.31, 309
706, 75.03, 92.31, 309
707, 64.8, 92.31, 309
708, 26.72, 92.31, 309
709, 13.5, 92.31, 309
710, 9.36, 92.31, 309
711, 43.41, 92.31, 309
712, 38.93, 92.31, 309
713, 10.05, 92.31, 309
714, -0.93, 92.31, 309
715, 0.79, 92.31, 309
716, 51.7, 92.31, 309
717, 14.05, 92.31, 309
718, 0.21, 92.31, 309
719, 8.54, 92.31, 309
720, 36.81, 92.31, 309
721, 34.86, 92.31, 309
722, 53.11, 92.31, 309
723, 0.86, 92.31, 309
724, -1.32, 92.31, 309
725, 21.01, 92.31, 309
726, 33.85, 92.31, 309
727, 13.17, 92.31, 309
728, 18.88, 92.31, 309
729, 74.15, 92.31, 309
730, 20.29, 92.31, 309
731, 28.53, 92.31, 309
732, 9.06, 92.31, 309
733, 77.13, 92.31, 309
734, 13.64, 92.31, 309
735, 17.5, 92.31, 309
736, 2.51, 92.31, 309
737, 47.13, 92.31, 309
738, 36.71, 92.31, 309
739, 65.1, 92.31, 309
740, 5.74, 92.31, 309
741, 5.94, 92.31, 309
742, 36.69, 92.31, 309
743, 0.37, 92.31, 309
744, 20.32, 92.31, 309
745, 43.28, 92.31, 309
746, 4.99, 92.31, 309
747, 15.39, 92.31, 309
748, 0.61, 92.31, 309
749, 45.1, 92.31, 309
750, 27.45, 92.31, 309
751, 20.34, 92.31, 309
752, 5.16, 92.31, 309
753, -3.5, 92.31, 309
754, 41.86, 92.31, 309
755, 56.39, 92.31, 309
756, 61.89, 92.31, 309
757, 9.43, 92.31, 309
758, 1.59, 92.31, 309
759, 15.56, 92.31, 309
760, 3.56, 92.31, 309
761, 15.18, 92.31, 309
762, 1.41, 92.31, 309
763, 10.67, 92.31, 309
764, 11.38, 92.31, 309
765, 32.37, 92.31, 309
766, 7.54, 92.31, 309
767, 17.55, 92.31, 309
768, 5.72, 92.31, 309
769, 56.02, 92.31, 309
770, 7.34, 92.31, 309
771, 44.03, 92.31, 309
772, 50.69, 92.31, 309
773, 17.95, 92.31, 309
774, 1.28, 92.31, 309
775, 3.38, 92.31, 309
776, 11.54, 92.31, 309
777, 43.56, 92.31, 309
778, 11.15, 92.31, 309
779, 4.63, 92.31, 309
780, 0.3, 92.31, 309
781, 3.9, 92.31, 309
782, 0, 92.31, 309
783, 10.66, 92.31, 309
784, 35.05, 92.31, 309
785, 73.73, 92.31, 309
786, 6.15, 92.31, 309
787, 63.64, 92.31, 309
788, 6.9, 92.31, 309
789, 2.23, 92.31, 309
790, -4.46, 92.31, 309
791, 46.56, 92.31, 309
792, 29.31, 92.31, 309
793, 4.15, 92.31, 309
794, 15.48, 92.31, 309
795, 29, 92.31, 309
796, 53.15, 92.31, 309
797, 13.43, 92.31, 309
798, 25.77, 92.31, 309
799, 48.82, 92.31, 309
800, 15.82, 92.31, 309
801, 24.1, 92.31, 309
802, 11.18, 92.31, 309
803, 1.71, 92.31, 309
804, 48.1, 92.31, 309
805, 52.95, 92.31, 309
806, 70.28, 92.31, 309
807, 2.33, 92.31, 309
808, 33.75, 92.31, 309
809, 24.9, 92.31, 309
810, 5.57, 92.31, 309
811, -1.99, 92.31, 309
812, 32.04, 92.31, 309
813, 71.73, 92.31, 309
814, 27.67, 92.31, 309
815, 18.26, 92.31, 309
816, 22.14, 92.31, 309
817, 49.93, 92.31, 309
818, 9.66, 92.31, 309
819, 25.73, 92.31, 309
820, 6.34, 92.31, 309
821, 23.03, 92.31, 309
822, 51.97, 92.31, 309
823, 4.82, 92.31, 309
824, 10.89, 92.31, 309
825, 50.56, 92.31, 309
826, 21.91, 92.31, 309
827, 3.08, 92.31, 309
828, 2.34, 92.31, 309
829, 20.56, 92.31, 309
830, 11, 92.31, 309
831, 12.89, 92.31, 309
832, 26, 92.31, 309
833, 6.15, 92.31, 309
834, 1.35, 92.31, 309
835, 9.74, 92.31, 309
836, -0.21, 92.31, 309
837, 3.97, 92.31, 309
838, 0.77, 92.31, 309
839, 59.65, 92.31, 309
840, 73.85, 92.31, 309
841, 2.92, 92.31, 309
842, 40.83, 92.31, 309
843, 30.04, 92.31, 309
844, 8.28, 92.31, 309
845, 10.21, 92.31, 309
846, 24.85, 92.31, 309
847, 2.12, 92.31, 309
848, 80.71, 92.31, 309
849, 38.62, 92.31, 309
850, 4.5, 92.31, 309
851, -0.99, 92.31, 309
852, 55.68, 92.31, 309
853, 29.93, 92.31, 309
854, 1.28, 92.31, 309
855, 17.34, 92.31, 309
856, 0.2, 92.31, 309
857, 11.41, 92.31, 309
858, 3.54, 92.31, 309
859, 38.93, 92.31, 309
860, -1.99, 92.31, 309
861, 10.58, 92.31, 309
862, 6.72, 92.31, 309
863, 28.11, 92.31, 309
864, 11.26, 92.31, 309
865, 27.5, 92.31, 309
866, 5.67, 92.31, 309
867, 78.86, 92.31, 309
868, 69.73, 92.31, 309
869, 0.12, 92.31, 309
870, -0.42, 92.31, 309
871, 9.52, 92.31, 309
872, 74.58, 92.31, 309
873, 3.26, 92.31, 309
874, 15.04, 92.31, 309
875, 17.87, 92.31, 309
876, 28.99, 92.31, 309
877, 55.34, 92.31, 309
878, 28.14, 92.31, 309
879, 15.29, 92.31, 309
880, 16.21, 92.31, 309
881, 11.14, 92.31, 309
882, 32.43, 92.31, 309
883, 5.45, 92.31, 309
884, 0.05, 92.31, 309
885, 10.81, 92.31, 309
886, 10.69, 92.31, 309
887, 39.49, 92.31, 309
888, 38.68, 92.31, 309
889, 27.14, 92.31, 309
890, 1.85, 92.31, 309
891, 5.68, 92.31, 309
892, 15.65, 92.31, 309
893, 17.26, 92.31, 309
894, 50.78, 92.31, 309
895, -1.61, 92.31, 309
896, 30.53, 92.31, 309
897, 1.48, 92.31, 309
898, -0.96, 92.31, 309
899, 4.29, 92.31, 309
900, -0.07, 92.31, 309
901, 25.55, 92.31, 309
902, 2.02, 92.31, 309
903, 15.08, 92.31, 309
904, 25.47, 92.31, 309
905, 1.6, 92.31, 309
906, 41.38, 92.31, 309
907, 32.03, 92.31, 309
908, -2.44, 92.31, 309
909, 8.31, 92.31, 309
910, 11.26, 92.31, 309
911, 2.69, 92.31, 309
912, 4.7, 92.31, 309
913, 37.02, 92.31, 309
914, 38.48, 92.31, 309
915, 37.45, 92.31, 309
916, 69.06, 92.31, 309
917, 1.24, 92.31, 309
918, 33.33, 92.31, 309
919, 0.31, 92.31, 309
920, 43.79, 92.31, 309
921, 1.85, 92.31, 309
922, 47.43, 92.31, 309
923, 62.17, 92.31, 309
924, 37.4, 92.31, 309
925, 17.32, 92.31, 309
926, 19.73, 92.31, 309
927, 35.31, 92.31, 309
928, 15.87, 92.31, 309
929, 0.73, 92.31, 309
930, 31.17, 92.31, 309
