Candidate Index, Candidate Value, Current Best Candidate Value, Current Best Candidate Index
278, 24, 88.85, 182
279, 70.49, 88.85, 182
280, 4.29, 88.85, 182
281, 18.45, 88.85, 182
282, 50.77, 88.85, 182
283, 26.46, 88.85, 182
284, 6.52, 88.85, 182
285, 18.34, 88.85, 182
286, 34.41, 88.85, 182
287, 71.12, 88.85, 182
288, 9.78, 88.85, 182
289, -0.03, 88.85, 182
290, 14, 88.85, 182
291, 11.53, 88.85, 182
292, 1.18, 88.85, 182
293, -4.05, 88.85, 182
294, 13.37, 88.85, 182
295, 24.67, 88.85, 182
296, 0, 88.85, 182
297, 1.75, 88.85, 182
298, 44.41, 88.85, 182
299, -0.18, 88.85, 182
300, 4.75, 88.85, 182
301, 2.07, 88.85, 182
302, 1.35, 88.85, 182
303, 15.87, 88.85, 182
304, 39.89, 88.85, 182
305, -0.46, 88.85, 182
306, 19.17, 88.85, 182
307, 92.72, 92.72, 307
308, 37.72, 92.72, 307
309, 5.42, 92.72, 307
310, 29.07, 92.72, 307
311, 5.5, 92.72, 307
312, 50.37, 92.72, 307
313, 55.87, 92.72, 307
314, 24.22, 92.72, 307
315, -1.03, 92.72, 307
316, 49.47, 92.72, 307
317, 32.01, 92.72, 307
318, 22.9, 92.72, 307
319, 6.38, 92.72, 307
320, 46.88, 92.72, 307
321, -2.92, 92.72, 307
322, 6.31, 92.72, 307
323, 24.38, 92.72, 307
324, -0.22, 92.72, 307
325, 44.83, 92.72, 307
326, 15.74, 92.72, 307
327, 25.7, 92.72, 307
328, 3.84, 92.72, 307
329, 7.38, 92.72, 307
330, -1.65, 92.72, 307
331, 76.6, 92.72, 307
332, 12.47, 92.72, 307
333, 17.82, 92.72, 307
334, 0.85, 92.72, 307
335, 16.07, 92.72, 307
336, 14.88, 92.72, 307
337, 52.15, 92.72, 307
338, 18.4, 92.72, 307
339, 34.37, 92.72, 307
340, 34.36, 92.72, 307
341, 20.29, 92.72, 307
342, 47.74, 92.72, 307
343, 34.03, 92.72, 307
344, 10.22, 92.72, 307
345, 5.13, 92.72, 307
346, 0, 92.72, 307
347, 20.26, 92.72, 307
348, 7.12, 92.72, 307
349, 1.21, 92.72, 307
350, 1.39, 92.72, 307
351, 36.64, 92.72, 307
352, 28.92, 92.72, 307
353, 10.81, 92.72, 307
354, 61.31, 92.72, 307
355, 1.34, 92.72, 307
356, 39.58, 92.72, 307
357, 20.91, 92.72, 307
358, -0.07, 92.72, 307
359, 85.11, 92.72, 307
360, 66.48, 92.72, 307
361, 58.79, 92.72, 307
362, 3.07, 92.72, 307
363, 9.73, 92.72, 307
364, 3.07, 92.72, 307
365, 34.15, 92.72, 307
366, 74.44, 92.72, 307
367, 43.68, 92.72, 307
368, 36.38, 92.72, 307
369, 25.3, 92.72, 307
370, 19.38, 92.72, 307
371, 74.91, 92.72, 307
372, 5.16, 92.72, 307
373, 2.29, 92.72, 307
374, 0.57, 92.72, 307
375, 16.47, 92.72, 307
376, 3.55, 92.72, 307
377, 7.91, 92.72, 307
378, 0.91, 92.72, 307
379, 3.6, 92.72, 307
380, 2.8, 92.72, 307
381, 0.92, 92.72, 307
382, 51.04, 92.72, 307
383, 47.62, 92.72, 307
384, 0.38, 92.72, 307
385, 26.66, 92.72, 307
386, 1.75, 92.72, 307
387, 58.44, 92.72, 307
388, 73.51, 92.72, 307
389, 53.6, 92.72, 307
390, 11.02, 92.72, 307
391, 34.82, 92.72, 307
392, 22.86, 92.72, 307
393, 11.19, 92.72, 307
394, 12.83, 92.72, 307
395, 13.9, 92.72, 307
396, 31.7, 92.72, 307
397, 10.49, 92.72, 307
398, 13.21, 92.72, 307
399, 46.71, 92.72, 307
400, 11.7, 92.72, 307
401, 16.36, 92.72, 307
402, 1.76, 92.72, 307
403, 10.92, 92.72, 307
404, 17.36, 92.72, 307
405, 26.53, 92.72, 307
406, 7.77, 92.72, 307
407, 11.77, 92.72, 307
408, 5.59, 92.72, 307
409, 10.28, 92.72, 307
410, 10.47, 92.72, 307
411, 74.61, 92.72, 307
412, 67.05, 92.72, 307
413, 1.45, 92.72, 307
414, 39.47, 92.72, 307
415, 0.51, 92.72, 307
416, -0.1, 92.72, 307
417, 1.87, 92.72, 307
418, 30.53, 92.72, 307
419, 38.32, 92.72, 307
420, 16.91, 92.72, 307
421, 23.87, 92.72, 307
422, 24.99, 92.72, 307
423, 4.04, 92.72, 307
424, 64.09, 92.72, 307
425, 0.81, 92.72, 307
426, 42.67, 92.72, 307
427, 3.1, 92.72, 307
428, 2.04, 92.72, 307
429, 15.01, 92.72, 307
430, 7.27, 92.72, 307
431, 26.15, 92.72, 307
432, 2.55, 92.72, 307
433, 5.52, 92.72, 307
434, 15.99, 92.72, 307
435, 0.62, 92.72, 307
436, 59.85, 92.72, 307
437, 0.54, 92.72, 307
438, 36.52, 92.72, 307
439, 0, 92.72, 307
440, 1.69, 92.72, 307
441, 34.13, 92.72, 307
442, 26.44, 92.72, 307
443, 38.55, 92.72, 307
444, 7.4, 92.72, 307
445, 28.76, 92.72, 307
446, 8.11, 92.72, 307
447, 10.83, 92.72, 307
448, 15.77, 92.72, 307
449, 2.41, 92.72, 307
450, 8.13, 92.72, 307
451, 4.56, 92.72, 307
452, 57.22, 92.72, 307
453, 41.35, 92.72, 307
454, 27.8, 92.72, 307
455, 19.63, 92.72, 307
456, 12.25, 92.72, 307
457, 22.25, 92.72, 307
458, 50.19, 92.72, 307
459, -1.15, 92.72, 307
460, 25.74, 92.72, 307
461, 28.74, 92.72, 307
462, 22.6, 92.72, 307
463, 47.49, 92.72, 307
464, 20.78, 92.72, 307
465, 44.66, 92.72, 307
466, 4.5, 92.72, 307
467, 7.89, 92.72, 307
468, 76.21, 92.72, 307
469, -1.52, 92.72, 307
470, 25.67, 92.72, 307
471, -1.14, 92.72, 307
472, 70.94, 92.72, 307
473, 16.06, 92.72, 307
474, 64.55, 92.72, 307
475, 6.14, 92.72, 307
476, 11.39, 92.72, 307
477, 56.95, 92.72, 307
478, 17.25, 92.72, 307
479, 2.21, 92.72, 307
480, 63.52, 92.72, 307
481, 38.1, 92.72, 307
482, 51.38, 92.72, 307
483, 6.56, 92.72, 307
484, 6.58, 92.72, 307
485, 67.06, 92.72, 307
486, 22.16, 92.72, 307
487, -2.39, 92.72, 307
488, 9.59, 92.72, 307
489, 0.94, 92.72, 307
490, 57.66, 92.72, 307
491, 29.84, 92.72, 307
492, 15.59, 92.72, 307
493, 9.5, 92.72, 307
494, 35.05, 92.72, 307
495, 28.15, 92.72, 307
496, 53.98, 92.72, 307
497, 34.05, 92.72, 307
498, 7.26, 92.72, 307
499, 5.82, 92.72, 307
500, 12.85, 92.72, 307
501, 22.2, 92.72, 307
502, 61.13, 92.72, 307
503, 27.05, 92.72, 307
504, 21.65, 92.72, 307
505, 0.3, 92.72, 307
506, 8.55, 92.72, 307
507, 35.36, 92.72, 307
508, 3.55, 92.72, 307
509, 9.69, 92.72, 307
510, 0.44, 92.72, 307
511, 11.19, 92.72, 307
512, 11.68, 92.72, 307
513, 0.93, 92.72, 307
514, 16.95, 92.72, 307
515, 7.62, 92.72, 307
516, 64.79, 92.72, 307
517, 1.13, 92.72, 307
518, 32.14, 92.72, 307
519, 33.49, 92.72, 307
520, 9.64, 92.72, 307
521, 9.22, 92.72, 307
522, 36.22, 92.72, 307
523, 2.66, 92.72, 307
524, 1.54, 92.72, 307
525, -0.06, 92.72, 307
526, -0.18, 92.72, 307
527, 9.13, 92.72, 307
528, 31.04, 92.72, 307
529, 9.42, 92.72, 307
530, 23.24, 92.72, 307
531, 15.07, 92.72, 307
532, -2.26, 92.72, 307
533, 25.65, 92.72, 307
534, 14.15, 92.72, 307
535, 21.97, 92.72, 307
536, 33.6, 92.72, 307
537, 4.77, 92.72, 307
538, 18.66, 92.72, 307
539, 61.23, 92.72, 307
540, 66.76, 92.72, 307
541, 14.93, 92.72, 307
542, 5.91, 92.72, 307
543, 29.35, 92.72, 307
544, 31.43, 92.72, 307
545, 28.06, 92.72, 307
546, 56.45, 92.72, 307
547, 71.68, 92.72, 307
548, 7.76, 92.72, 307
549, 34.25, 92.72, 307
550, -0.2, 92.72, 307
551, 56.15, 92.72, 307
552, 27.51, 92.72, 307
553, 18.14, 92.72, 307
554, 55.07, 92.72, 307
555, 18.27, 92.72, 307
556, 3.71, 92.72, 307
557, 59.81, 92.72, 307
558, 18.52, 92.72, 307
559, 60.78, 92.72, 307
560, 17.74, 92.72, 307
561, 58.74, 92.72, 307
562, 4.86, 92.72, 307
563, 45.47, 92.72, 307
564, 25.51, 92.72, 307
565, 6.59, 92.72, 307
566, 0, 92.72, 307
567, 38.64, 92.72, 307
568, 20.59, 92.72, 307
569, 0.69, 92.72, 307
570, 1.45, 92.72, 307
571, 8, 92.72, 307
572, 0.14, 92.72, 307
573, 5.65, 92.72, 307
574, 25.8, 92.72, 307
575, -0.25, 92.72, 307
576, 8.12, 92.72, 307
577, 7.24, 92.72, 307
578, 28.48, 92.72, 307
579, 12.74, 92.72, 307
580, 70.15, 92.72, 307
581, 20.33, 92.72, 307
582, 6.77, 92.72, 307
583, 11.97, 92.72, 307
584, 24.53, 92.72, 307
585, 2.99, 92.72, 307
586, 34.15, 92.72, 307
587, 6.54, 92.72, 307
588, 58.42, 92.72, 307
589, 31.87, 92.72, 307
590, 41.33, 92.72, 307
591, 27.32, 92.72, 307
592, 10.22, 92.72, 307
593, 6.79, 92.72, 307
594, 20.31, 92.72, 307
595, 4.1, 92.72, 307
596, 6.66, 92.72, 307
597, 10.88, 92.72, 307
598, 30.08, 92.72, 307
599, 25.6, 92.72, 307
600, 3.61, 92.72, 307
601, 28.67, 92.72, 307
602, -4.22, 92.72, 307
603, 13.4, 92.72, 307
604, 5.68, 92.72, 307
605, 20.1, 92.72, 307
606, 73.1, 92.72, 307
607, 11.61, 92.72, 307
608, 3.3, 92.72, 307
609, 0.29, 92.72, 307
610, -0.16, 92.72, 307
611, 6.24, 92.72, 307
612, 13.15, 92.72, 307
613, 19.13, 92.72, 307
614, 33.73, 92.72, 307
615, 0, 92.72, 307
616, 42.01, 92.72, 307
617, 3.42, 92.72, 307
618, -0.11, 92.72, 307
619, 16.85, 92.72, 307
620, 0.29, 92.72, 307
621, 66.01, 92.72, 307
622, 8.34, 92.72, 307
623, 27.53, 92.72, 307
624, 2.31, 92.72, 307
625, 5.22, 92.72, 307
626, 11.38, 92.72, 307
627, 19.41, 92.72, 307
628, 16.09, 92.72, 307
629, 10.88, 92.72, 307
630, 0.14, 92.72, 307
631, -1.64, 92.72, 307
632, 20.52, 92.72, 307
633, 8.45, 92.72, 307
634, 2.37, 92.72, 307
635, 3.74, 92.72, 307
636, 38.88, 92.72, 307
637, 1.46, 92.72, 307
638, 21.59, 92.72, 307
639, 65.73, 92.72, 307
640, 34.15, 92.72, 307
641, 23.83, 92.72, 307
642, 22.75, 92.72, 307
643, 8.31, 92.72, 307
644, 0.91, 92.72, 307
645, 9.34, 92.72, 307
646, 4.07, 92.72, 307
647, 28.02, 92.72, 307
648, 18.87, 92.72, 307
649, 26.8, 92.72, 307
650, 26.85, 92.72, 307
651, 26.87, 92.72, 307
652, 73.45, 92.72, 307
653, 0.65, 92.72, 307
654, 2.49, 92.72, 307
655, 56.31, 92.72, 307
656, 26.71, 92.72, 307
657, 35.17, 92.72, 307
658, 24.6, 92.72, 307
659, 15.39, 92.72, 307
660, -1.46, 92.72, 307
661, 73.2, 92.72, 307
662, 45.3, 92.72, 307
663, 30.15, 92.72, 307
664, 3.26, 92.72, 307
665, 0.68, 92.72, 307
666, 0, 92.72, 307
667, 31.65, 92.72, 307
668, 1.9, 92.72, 307
669, 34.76, 92.72, 307
670, 20.02, 92.72, 307
671, 8.31, 92.72, 307
672, 50.36, 92.72, 307
673, -0.95, 92.72, 307
674, 25.59, 92.72, 307
675, 2.19, 92.72, 307
676, 6.95, 92.72, 307
677, 37.69, 92.72, 307
678, 6.59, 92.72, 307
679, 19.63, 92.72, 307
680, 3.21, 92.72, 307
681, 62.7, 92.72, 307
682, 64.36, 92.72, 307
683, 13.31, 92.72, 307
684, -1.31, 92.72, 307
685, 23.15, 92.72, 307
686, -0.08, 92.72, 307
687, 32.38, 92.72, 307
688, 15.81, 92.72, 307
689, 25.19, 92.72, 307
690, 19.5, 92.72, 307
691, 7.9, 92.72, 307
692, 39.37, 92.72, 307
693, 9.57, 92.72, 307
694, 11.73, 92.72, 307
695, 23.49, 92.72, 307
696, 5.09, 92.72, 307
697, 20.08, 92.72, 307
698, 12.93, 92.72, 307
699, 6.99, 92.72, 307
700, 8.83, 92.72, 307
701, 5.78, 92.72, 307
702, 0.5, 92.72, 307
703, -1.58, 92.72, 307
704, 6.54, 92.72, 307
705, 71.66, 92.72, 307
706, 25.34, 92.72, 307
707, 60.53, 92.72, 307
708, 13.15, 92.72, 307
709, 3.12, 92.72, 307
710, 1.45, 92.72, 307
711, 1.05, 92.72, 307
712, 3.1, 92.72, 307
713, 11.99, 92.72, 307
714, 57.08, 92.72, 307
715, 2.48, 92.72, 307
716, 41.37, 92.72, 307
717, -0.46, 92.72, 307
718, 10.09, 92.72, 307
719, 16.61, 92.72, 307
720, 60.52, 92.72, 307
721, 2.72, 92.72, 307
722, 6.69, 92.72, 307
723, 62.96, 92.72, 307
724, 22.81, 92.72, 307
725, 27.81, 92.72, 307
726, 53.65, 92.72, 307
727, 12.86, 92.72, 307
728, -0.22, 92.72, 307
729, 0.41, 92.72, 307
730, 18.76, 92.72, 307
731, 53.87, 92.72, 307
732, 41.77, 92.72, 307
733, 21.75, 92.72, 307
734, 22.5, 92.72, 307
735, 12.9, 92.72, 307
736, 56.75, 92.72, 307
737, 16.43, 92.72, 307
738, 13.76, 92.72, 307
739, 57.12, 92.72, 307
740, 7.17, 92.72, 307
741, 3.37, 92.72, 307
742, 12.18, 92.72, 307
743, 39.48, 92.72, 307
744, 10.97, 92.72, 307
745, 0.3, 92.72, 307
746, 12.71, 92.72, 307
747, 29.45, 92.72, 307
748, 13.25, 92.72, 307
749, 0.56, 92.72, 307
750, 5.44, 92.72, 307
751, 1.05, 92.72, 307
752, 29.78, 92.72, 307
753, 9.29, 92.72, 307
754, 3.66, 92.72, 307
755, 47.72, 92.72, 307
756, 7.94, 92.72, 307
757, 30.7, 92.72, 307
758, 0.29, 92.72, 307
759, 15.37, 92.72, 307
760, 43.08, 92.72, 307
761, 29.24, 92.72, 307
762, 25.27, 92.72, 307
763, 28.54, 92.72, 307
764, 2.75, 92.72, 307
765, 9.57, 92.72, 307
766, 4.25, 92.72, 307
767, 33.41, 92.72, 307
768, 1.97, 92.72, 307
769, 39.5, 92.72, 307
770, -0.87, 92.72, 307
771, 59.47, 92.72, 307
772, 0.48, 92.72, 307
773, 18.73, 92.72, 307
774, 10.36, 92.72, 307
775, 20.49, 92.72, 307
776, 21.5, 92.72, 307
777, 57.22, 92.72, 307
778, 40.07, 92.72, 307
779, 56.48, 92.72, 307
780, 1.82, 92.72, 307
781, 2.28, 92.72, 307
782, 0.19, 92.72, 307
783, 2.12, 92.72, 307
784, -3.5, 92.72, 307
785, 10.76, 92.72, 307
786, 68.57, 92.72, 307
787, 16.58, 92.72, 307
788, 42.45, 92.72, 307
789, 54.19, 92.72, 307
790, 23.48, 92.72, 307
791, 13.64, 92.72, 307
792, 33.73, 92.72, 307
793, 11.23, 92.72, 307
794, 21.65, 92.72, 307
795, 12.47, 92.72, 307
796, 27.61, 92.72, 307
797, 0, 92.72, 307
798, 4.33, 92.72, 307
799, 71.85, 92.72, 307
800, -1.27, 92.72, 307
801, 7.45, 92.72, 307
802, 7.93, 92.72, 307
803, 39.04, 92.72, 307
804, 4.43, 92.72, 307
805, -0.28, 92.72, 307
806, 62.46, 92.72, 307
807, -1.25, 92.72, 307
808, 42.69, 92.72, 307
809, 21.72, 92.72, 307
810, 70.11, 92.72, 307
811, 25.05, 92.72, 307
812, 33.8, 92.72, 307
813, 12.22, 92.72, 307
814, 28.29, 92.72, 307
815, 9.63, 92.72, 307
816, 47.19, 92.72, 307
817, 15.99, 92.72, 307
818, -1.59, 92.72, 307
819, 6.31, 92.72, 307
820, 50.98, 92.72, 307
821, 3.85, 92.72, 307
822, 4.99, 92.72, 307
823, 47.42, 92.72, 307
824, 5.44, 92.72, 307
825, 11, 92.72, 307
826, 0.89, 92.72, 307
827, -0.92, 92.72, 307
828, 4.37, 92.72, 307
829, 45.7, 92.72, 307
830, -0.91, 92.72, 307
831, 4.12, 92.72, 307
832, 48.15, 92.72, 307
833, 10.16, 92.72, 307
834, 57.58, 92.72, 307
835, 50.31, 92.72, 307
836, 5.96, 92.72, 307
837, 15.47, 92.72, 307
838, 20.27, 92.72, 307
839, 45.82, 92.72, 307
840, 51.88, 92.72, 307
841, 59.8, 92.72, 307
842, -0.49, 92.72, 307
843, 4.08, 92.72, 307
844, 47.1, 92.72, 307
845, 0.62, 92.72, 307
846, 7.59, 92.72, 307
847, 7.44, 92.72, 307
848, -0.47, 92.72, 307
849, 43.52, 92.72, 307
850, 21.91, 92.72, 307
851, 2.67, 92.72, 307
852, 17.36, 92.72, 307
853, 12.05, 92.72, 307
854, 45.47, 92.72, 307
855, 38.56, 92.72, 307
856, 14.88, 92.72, 307
857, 29.12, 92.72, 307
858, 43.6, 92.72, 307
859, -1.54, 92.72, 307
860, 0.6, 92.72, 307
861, 0, 92.72, 307
862, 31.01, 92.72, 307
863, 38.78, 92.72, 307
864, -0.16, 92.72, 307
865, 10.7, 92.72, 307
866, 8.51, 92.72, 307
867, 47.12, 92.72, 307
868, 0, 92.72, 307
869, 22.05, 92.72, 307
870, 23.97, 92.72, 307
871, 65.21, 92.72, 307
872, 3.94, 92.72, 307
873, 24.57, 92.72, 307
874, 67.04, 92.72, 307
875, 18.83, 92.72, 307
876, 3.45, 92.72, 307
877, 3.37, 92.72, 307
878, 5.66, 92.72, 307
879, 0.92, 92.72, 307
880, 40.79, 92.72, 307
881, 35.5, 92.72, 307
882, 0.89, 92.72, 307
883, 0.62, 92.72, 307
884, 3.94, 92.72, 307
885, 52.67, 92.72, 307
886, 12.98, 92.72, 307
887, 25.87, 92.72, 307
888, 14.21, 92.72, 307
889, 34.82, 92.72, 307
890, 5.65, 92.72, 307
891, 17.25, 92.72, 307
892, 0.53, 92.72, 307
893, 28.77, 92.72, 307
894, -0.27, 92.72, 307
895, 32.59, 92.72, 307
896, -0.9, 92.72, 307
897, 17.77, 92.72, 307
898, 12.04, 92.72, 307
899, 6.11, 92.72, 307
900, 10.39, 92.72, 307
901, 47.69, 92.72, 307
902, 20.39, 92.72, 307
903, 54.25, 92.72, 307
904, 5.55, 92.72, 307
905, 4.28, 92.72, 307
906, 10.78, 92.72, 307
907, 8.28, 92.72, 307
908, 41.46, 92.72, 307
909, 5.44, 92.72, 307
910, 17.26, 92.72, 307
911, 9.17, 92.72, 307
912, 13.61, 92.72, 307
913, 51.09, 92.72, 307
914, 34.26, 92.72, 307
915, 0.75, 92.72, 307
916, 8.61, 92.72, 307
917, 9.14, 92.72, 307
918, 90.06, 92.72, 307
919, 2.08, 92.72, 307
920, 7.73, 92.72, 307
921, 14.35, 92.72, 307
922, 50.62, 92.72, 307
923, 5.8, 92.72, 307
924, 33.92, 92.72, 307
925, 0, 92.72, 307
926, 3.92, 92.72, 307
927, 48.91, 92.72, 307
928, 37.91, 92.72, 307
929, 13.97, 92.72, 307
