Candidate Index, Candidate Value, Current Best Candidate Value, Current Best Candidate Index
272, 59.06, 91.63, 215
273, 14.66, 91.63, 215
274, 31.55, 91.63, 215
275, 5.76, 91.63, 215
276, -0.86, 91.63, 215
277, 45.01, 91.63, 215
278, 18.95, 91.63, 215
279, -0.07, 91.63, 215
280, 43.12, 91.63, 215
281, 20.42, 91.63, 215
282, 2.27, 91.63, 215
283, 5, 91.63, 215
284, 25.98, 91.63, 215
285, 0, 91.63, 215
286, 20.43, 91.63, 215
287, 55.1, 91.63, 215
288, 9.83, 91.63, 215
289, 80.9, 91.63, 215
290, 12.12, 91.63, 215
291, 3.97, 91.63, 215
292, 7.43, 91.63, 215
293, 26.39, 91.63, 215
294, 1.27, 91.63, 215
295, 64.69, 91.63, 215
296, 38.12, 91.63, 215
297, 23.02, 91.63, 215
298, 11.67, 91.63, 215
299, 20.82, 91.63, 215
300, 59.54, 91.63, 215
301, 11.09, 91.63, 215
302, 16.24, 91.63, 215
303, 32.83, 91.63, 215
304, 51.33, 91.63, 215
305, 4.45, 91.63, 215
306, 1.83, 91.63, 215
307, 3.4, 91.63, 215
308, 31.34, 91.63, 215
309, 29.37, 91.63, 215
310, 5.52, 91.63, 215
311, 61.52, 91.63, 215
312, 19.35, 91.63, 215
313, 30.43, 91.63, 215
314, 13.48, 91.63, 215
315, 50.82, 91.63, 215
316, 16.44, 91.63, 215
317, 10.2, 91.63, 215
318, 54.04, 91.63, 215
319, 26.34, 91.63, 215
320, 26.38, 91.63, 215
321, 35.78, 91.63, 215
322, 83.01, 91.63, 215
323, 21.83, 91.63, 215
324, 10.6, 91.63, 215
325, 56.34, 91.63, 215
326, 11.37, 91.63, 215
327, 37.5, 91.63, 215
328, 9.09, 91.63, 215
329, 2.12, 91.63, 215
330, 84.37, 91.63, 215
331, 29.44, 91.63, 215
332, 4.16, 91.63, 215
333, 8.29, 91.63, 215
334, 54.68, 91.63, 215
335, 40.22, 91.63, 215
336, 9.26, 91.63, 215
337, 11.43, 91.63, 215
338, 4.99, 91.63, 215
339, 49.92, 91.63, 215
340, 10.57, 91.63, 215
341, 64.24, 91.63, 215
342, 0.26, 91.63, 215
343, 20.4, 91.63, 215
344, 35.06, 91.63, 215
345, 12.5, 91.63, 215
346, 10.04, 91.63, 215
347, 65.81, 91.63, 215
348, 9.89, 91.63, 215
349, 22.89, 91.63, 215
350, 47.35, 91.63, 215
351, 56.85, 91.63, 215
352, 13.81, 91.63, 215
353, 27.73, 91.63, 215
354, 9.99, 91.63, 215
355, 37.9, 91.63, 215
356, 7.08, 91.63, 215
357, 18.34, 91.63, 215
358, 6.23, 91.63, 215
359, 5.05, 91.63, 215
360, 35.28, 91.63, 215
361, 6.61, 91.63, 215
362, 0.97, 91.63, 215
363, 20.64, 91.63, 215
364, 24.91, 91.63, 215
365, -0.1, 91.63, 215
366, 12.04, 91.63, 215
367, 14.02, 91.63, 215
368, 41.4, 91.63, 215
369, 22.97, 91.63, 215
370, 40.56, 91.63, 215
371, 19.65, 91.63, 215
372, 1.96, 91.63, 215
373, 20.01, 91.63, 215
374, -0.05, 91.63, 215
375, 52.95, 91.63, 215
376, 14.14, 91.63, 215
377, 41.23, 91.63, 215
378, 1.23, 91.63, 215
379, 17.39, 91.63, 215
380, 0.02, 91.63, 215
381, 5.98, 91.63, 215
382, 25.27, 91.63, 215
383, 0.31, 91.63, 215
384, 1.16, 91.63, 215
385, 4.56, 91.63, 215
386, 22.82, 91.63, 215
387, 1.55, 91.63, 215
388, 10.6, 91.63, 215
389, 0.41, 91.63, 215
390, 38.01, 91.63, 215
391, 43.18, 91.63, 215
392, 12.98, 91.63, 215
393, 15.15, 91.63, 215
394, 3, 91.63, 215
395, 0.78, 91.63, 215
396, 33.64, 91.63, 215
397, 8.18, 91.63, 215
398, 26.68, 91.63, 215
399, 1.43, 91.63, 215
400, 12.91, 91.63, 215
401, 8.07, 91.63, 215
402, 35.81, 91.63, 215
403, 9.53, 91.63, 215
404, 51.44, 91.63, 215
405, 8.7, 91.63, 215
406, 7.92, 91.63, 215
407, 15.41, 91.63, 215
408, 35.94, 91.63, 215
409, -0.92, 91.63, 215
410, 1.03, 91.63, 215
411, 5.7, 91.63, 215
412, 13.46, 91.63, 215
413, 49.06, 91.63, 215
414, 28.3, 91.63, 215
415, 29.59, 91.63, 215
416, 14.84, 91.63, 215
417, 79.34, 91.63, 215
418, 57.97, 91.63, 215
419, 18.52, 91.63, 215
420, 75.19, 91.63, 215
421, -0.25, 91.63, 215
422, 61.86, 91.63, 215
423, 12.16, 91.63, 215
424, 53.28, 91.63, 215
425, 37.96, 91.63, 215
426, 20.76, 91.63, 215
427, 55.82, 91.63, 215
428, 3.02, 91.63, 215
429, 3.68, 91.63, 215
430, 37.49, 91.63, 215
431, 10.15, 91.63, 215
432, 20.26, 91.63, 215
433, 5.4, 91.63, 215
434, 0.81, 91.63, 215
435, 32.26, 91.63, 215
436, 62.88, 91.63, 215
437, 10.48, 91.63, 215
438, 13.74, 91.63, 215
439, 1.54, 91.63, 215
440, 26.2, 91.63, 215
441, 4.09, 91.63, 215
442, -1.38, 91.63, 215
443, 0.72, 91.63, 215
444, 1.77, 91.63, 215
445, 4.52, 91.63, 215
446, 65.55, 91.63, 215
447, 13.12, 91.63, 215
448, 15.78, 91.63, 215
449, 34.92, 91.63, 215
450, 42.22, 91.63, 215
451, 72.42, 91.63, 215
452, 7.42, 91.63, 215
453, 2.46, 91.63, 215
454, 37.38, 91.63, 215
455, 16.72, 91.63, 215
456, 77.27, 91.63, 215
457, 0.18, 91.63, 215
458, 54.36, 91.63, 215
459, 9.31, 91.63, 215
460, 21.99, 91.63, 215
461, 10.45, 91.63, 215
462, 64.48, 91.63, 215
463, 4.62, 91.63, 215
464, 0.37, 91.63, 215
465, 41.31, 91.63, 215
466, 37.33, 91.63, 215
467, 36.43, 91.63, 215
468, 57.78, 91.63, 215
469, 35.22, 91.63, 215
470, 16.27, 91.63, 215
471, 2.49, 91.63, 215
472, 33.87, 91.63, 215
473, 61.07, 91.63, 215
474, 43.57, 91.63, 215
475, 14.67, 91.63, 215
476, 60.25, 91.63, 215
477, 7.87, 91.63, 215
478, 8.92, 91.63, 215
479, 39.35, 91.63, 215
480, 5.35, 91.63, 215
481, 18.62, 91.63, 215
482, 3.23, 91.63, 215
483, 15.27, 91.63, 215
484, 13.82, 91.63, 215
485, 1.82, 91.63, 215
486, 49.07, 91.63, 215
487, 42.8, 91.63, 215
488, 18.07, 91.63, 215
489, 10.49, 91.63, 215
490, 22.92, 91.63, 215
491, 7.29, 91.63, 215
492, 4.56, 91.63, 215
493, 48.85, 91.63, 215
494, 32.06, 91.63, 215
495, 8.98, 91.63, 215
496, 37.38, 91.63, 215
497, 22.87, 91.63, 215
498, 70.89, 91.63, 215
499, 20.37, 91.63, 215
500, -1.18, 91.63, 215
501, 12.68, 91.63, 215
502, 6.62, 91.63, 215
503, 0, 91.63, 215
504, 8.79, 91.63, 215
505, 10.66, 91.63, 215
506, 59.47, 91.63, 215
507, 9.97, 91.63, 215
508, 24.32, 91.63, 215
509, 1.3, 91.63, 215
510, 1.08, 91.63, 215
511, 47.68, 91.63, 215
512, 8.19, 91.63, 215
513, 4.06, 91.63, 215
514, 22.99, 91.63, 215
515, -1.89, 91.63, 215
516, 26.47, 91.63, 215
517, 2.91, 91.63, 215
518, 68.23, 91.63, 215
519, -3.15, 91.63, 215
520, 28.71, 91.63, 215
521, 6.75, 91.63, 215
522, 32.51, 91.63, 215
523, 1.92, 91.63, 215
524, 63.98, 91.63, 215
525, 15.9, 91.63, 215
526, 21.16, 91.63, 215
527, 5.27, 91.63, 215
528, 54.42, 91.63, 215
529, 13.91, 91.63, 215
530, -2.45, 91.63, 215
531, 0, 91.63, 215
532, 12.32, 91.63, 215
533, 3.52, 91.63, 215
534, 2.58, 91.63, 215
535, 37.48, 91.63, 215
536, 2.48, 91.63, 215
537, 44.59, 91.63, 215
538, 28.31, 91.63, 215
539, 21.23, 91.63, 215
540, 9.15, 91.63, 215
541, 2.34, 91.63, 215
542, 46.32, 91.63, 215
543, 38.81, 91.63, 215
544, 2.9, 91.63, 215
545, 6.58, 91.63, 215
546, 18.35, 91.63, 215
547, 77.05, 91.63, 215
548, 18.16, 91.63, 215
549, 0.85, 91.63, 215
550, 53.47, 91.63, 215
551, 30.03, 91.63, 215
552, 7.82, 91.63, 215
553, 12.71, 91.63, 215
554, 19.89, 91.63, 215
555, 10.86, 91.63, 215
556, 22.06, 91.63, 215
557, 39.45, 91.63, 215
558, 2.71, 91.63, 215
559, 0.81, 91.63, 215
560, 37.93, 91.63, 215
561, 4.75, 91.63, 215
562, 12.78, 91.63, 215
563, 33.12, 91.63, 215
564, 8.16, 91.63, 215
565, -0.02, 91.63, 215
566, 13.28, 91.63, 215
567, 26.12, 91.63, 215
568, 24.35, 91.63, 215
569, 44.07, 91.63, 215
570, 1.81, 91.63, 215
571, 1.36, 91.63, 215
572, 12.7, 91.63, 215
573, 45.35, 91.63, 215
574, 2.07, 91.63, 215
575, 19.44, 91.63, 215
576, 3.04, 91.63, 215
577, 29.66, 91.63, 215
578, 62.22, 91.63, 215
579, 38.72, 91.63, 215
580, 44.39, 91.63, 215
581, 24.54, 91.63, 215
582, 2.99, 91.63, 215
583, 11.31, 91.63, 215
584, 13.37, 91.63, 215
585, 5.59, 91.63, 215
586, 10.28, 91.63, 215
587, 24.31, 91.63, 215
588, 19.72, 91.63, 215
589, 22.17, 91.63, 215
590, 1.03, 91.63, 215
591, 0.42, 91.63, 215
592, 27.04, 91.63, 215
593, 40.92, 91.63, 215
594, 34.72, 91.63, 215
595, 86.78, 91.63, 215
596, 73.64, 91.63, 215
597, 49.39, 91.63, 215
598, 25.34, 91.63, 215
599, 15.73, 91.63, 215
600, 18.1, 91.63, 215
601, 20.75, 91.63, 215
602, 50.24, 91.63, 215
603, 9.46, 91.63, 215
604, 45.06, 91.63, 215
605, 15.09, 91.63, 215
606, -0.1, 91.63, 215
607, 22.9, 91.63, 215
608, 23.43, 91.63, 215
609, 75.38, 91.63, 215
610, 2.66, 91.63, 215
611, 17.16, 91.63, 215
612, 9.78, 91.63, 215
613, 1.57, 91.63, 215
614, 50.46, 91.63, 215
615, 7.14, 91.63, 215
616, 0.21, 91.63, 215
617, 89.28, 91.63, 215
618, 38.52, 91.63, 215
619, -1.95, 91.63, 215
620, 4.54, 91.63, 215
621, 8.63, 91.63, 215
622, -2.08, 91.63, 215
623, 65.01, 91.63, 215
624, 9.1, 91.63, 215
625, 9.05, 91.63, 215
626, 26.13, 91.63, 215
627, 1.64, 91.63, 215
628, 15.7, 91.63, 215
629, 62.7, 91.63, 215
630, 30.71, 91.63, 215
631, 10.88, 91.63, 215
632, 27.74, 91.63, 215
633, 0, 91.63, 215
634, 5.29, 91.63, 215
635, 1.07, 91.63, 215
636, 50.87, 91.63, 215
637, 0.34, 91.63, 215
638, 6.3, 91.63, 215
639, 16.89, 91.63, 215
640, 6.17, 91.63, 215
641, 34.29, 91.63, 215
642, 17.33, 91.63, 215
643, 13.77, 91.63, 215
644, 35.64, 91.63, 215
645, 61.83, 91.63, 215
646, 14.72, 91.63, 215
647, 30.7, 91.63, 215
648, 6.11, 91.63, 215
649, 22.34, 91.63, 215
650, 14.13, 91.63, 215
651, 3.64, 91.63, 215
652, 4.25, 91.63, 215
653, 16.91, 91.63, 215
654, -1.01, 91.63, 215
655, 7.73, 91.63, 215
656, 42.15, 91.63, 215
657, 5.12, 91.63, 215
658, 66.15, 91.63, 215
659, -0.15, 91.63, 215
660, 10.38, 91.63, 215
661, 13.32, 91.63, 215
662, 4.75, 91.63, 215
663, 29.21, 91.63, 215
664, 30.42, 91.63, 215
665, 1.72, 91.63, 215
666, 16.97, 91.63, 215
667, -0.96, 91.63, 215
668, 58.38, 91.63, 215
669, 6.17, 91.63, 215
670, 50.76, 91.63, 215
671, 52.57, 91.63, 215
672, 17.11, 91.63, 215
673, 4.97, 91.63, 215
674, 20.96, 91.63, 215
675, 9.92, 91.63, 215
676, -0.17, 91.63, 215
677, 15.83, 91.63, 215
678, 9.01, 91.63, 215
679, 2.07, 91.63, 215
680, 50.33, 91.63, 215
681, 5.12, 91.63, 215
682, 4.41, 91.63, 215
683, 22.47, 91.63, 215
684, 14.58, 91.63, 215
685, 2.49, 91.63, 215
686, 34.97, 91.63, 215
687, 23.91, 91.63, 215
688, 62.97, 91.63, 215
689, 17.39, 91.63, 215
690, 39.14, 91.63, 215
691, 4.64, 91.63, 215
692, 85.61, 91.63, 215
693, 20.76, 91.63, 215
694, 38.76, 91.63, 215
695, 42.25, 91.63, 215
696, 7.93, 91.63, 215
697, 3.85, 91.63, 215
698, 10.06, 91.63, 215
699, 8.91, 91.63, 215
700, -1.97, 91.63, 215
701, 19.27, 91.63, 215
702, 2.67, 91.63, 215
703, 15.6, 91.63, 215
704, 40.06, 91.63, 215
705, 37.6, 91.63, 215
706, 4.54, 91.63, 215
707, 1.67, 91.63, 215
708, 0.56, 91.63, 215
709, 16.34, 91.63, 215
710, 58.13, 91.63, 215
711, 6.16, 91.63, 215
712, 24.2, 91.63, 215
713, 18.53, 91.63, 215
714, 0.34, 91.63, 215
715, 16.5, 91.63, 215
716, 16.8, 91.63, 215
717, 2.92, 91.63, 215
718, 35.47, 91.63, 215
719, 26.7, 91.63, 215
720, 3.23, 91.63, 215
721, 25.62, 91.63, 215
722, 23.82, 91.63, 215
723, -0.47, 91.63, 215
724, -2.75, 91.63, 215
725, 16.64, 91.63, 215
726, -3.91, 91.63, 215
727, 6.85, 91.63, 215
728, 4.54, 91.63, 215
729, 19.36, 91.63, 215
730, -0.52, 91.63, 215
731, 5.11, 91.63, 215
732, 1.1, 91.63, 215
733, 21.79, 91.63, 215
734, 86.45, 91.63, 215
735, 20.54, 91.63, 215
736, 0.67, 91.63, 215
737, 10.02, 91.63, 215
738, 23.58, 91.63, 215
739, 0.28, 91.63, 215
740, 21.76, 91.63, 215
741, 13.46, 91.63, 215
742, 4.56, 91.63, 215
743, 27.66, 91.63, 215
744, -0.18, 91.63, 215
745, 0.03, 91.63, 215
746, 43.05, 91.63, 215
747, 0.22, 91.63, 215
748, 52.6, 91.63, 215
749, 68.98, 91.63, 215
750, -0.83, 91.63, 215
751, 0.36, 91.63, 215
752, 3, 91.63, 215
753, 89.29, 91.63, 215
754, 0, 91.63, 215
755, 10.35, 91.63, 215
756, 26.77, 91.63, 215
757, 25.94, 91.63, 215
758, 65.85, 91.63, 215
759, 15.14, 91.63, 215
760, 32.05, 91.63, 215
761, 65.36, 91.63, 215
762, 36.74, 91.63, 215
763, 37.14, 91.63, 215
764, 14.75, 91.63, 215
765, 20.25, 91.63, 215
766, 14.14, 91.63, 215
767, -3, 91.63, 215
768, 25.81, 91.63, 215
769, 30.22, 91.63, 215
770, 6.17, 91.63, 215
771, 0.86, 91.63, 215
772, 19.37, 91.63, 215
773, 43.92, 91.63, 215
774, 15.21, 91.63, 215
775, -0.21, 91.63, 215
776, 49.52, 91.63, 215
777, 5.02, 91.63, 215
778, 18.64, 91.63, 215
779, 3.96, 91.63, 215
780, 27.74, 91.63, 215
781, 4.22, 91.63, 215
782, 23.87, 91.63, 215
783, 38.14, 91.63, 215
784, 66.85, 91.63, 215
785, 53.48, 91.63, 215
786, 0.29, 91.63, 215
787, -1.34, 91.63, 215
788, 66.18, 91.63, 215
789, 61.93, 91.63, 215
790, 12.84, 91.63, 215
791, 1.25, 91.63, 215
792, 5.53, 91.63, 215
793, 30.64, 91.63, 215
794, 17.69, 91.63, 215
795, 6, 91.63, 215
796, 10.6, 91.63, 215
797, 18.71, 91.63, 215
798, 22.49, 91.63, 215
799, 3.16, 91.63, 215
800, 56.24, 91.63, 215
801, 41.65, 91.63, 215
802, 22.68, 91.63, 215
803, 53.07, 91.63, 215
804, 34.64, 91.63, 215
805, 16.17, 91.63, 215
806, 22.2, 91.63, 215
807, 32.28, 91.63, 215
808, 36.61, 91.63, 215
809, 14.48, 91.63, 215
810, 0.48, 91.63, 215
811, 5.35, 91.63, 215
812, 25.61, 91.63, 215
813, 26.36, 91.63, 215
814, 26, 91.63, 215
815, 9.88, 91.63, 215
816, 5.37, 91.63, 215
817, 80.74, 91.63, 215
818, 17.93, 91.63, 215
819, 43.54, 91.63, 215
820, 56, 91.63, 215
821, 54.68, 91.63, 215
822, 26.33, 91.63, 215
823, 55.17, 91.63, 215
824, 0, 91.63, 215
825, 4.39, 91.63, 215
826, 20.79, 91.63, 215
827, 52.8, 91.63, 215
828, 23.35, 91.63, 215
829, -0.54, 91.63, 215
830, 17.23, 91.63, 215
831, -0.85, 91.63, 215
832, 11.34, 91.63, 215
833, 28.97, 91.63, 215
834, 1.99, 91.63, 215
835, 85.92, 91.63, 215
836, 10.33, 91.63, 215
837, 3.44, 91.63, 215
838, 17.25, 91.63, 215
839, 55.72, 91.63, 215
840, 47.76, 91.63, 215
841, 52.97, 91.63, 215
842, 19.74, 91.63, 215
843, 0.18, 91.63, 215
844, -0.79, 91.63, 215
845, 29.14, 91.63, 215
846, 21.29, 91.63, 215
847, 33.41, 91.63, 215
848, 40.79, 91.63, 215
849, 28.59, 91.63, 215
850, 0.92, 91.63, 215
851, 18.98, 91.63, 215
852, -0.64, 91.63, 215
853, 21.08, 91.63, 215
854, 36.31, 91.63, 215
855, 20.06, 91.63, 215
856, -0.23, 91.63, 215
857, 7.41, 91.63, 215
858, 10.6, 91.63, 215
859, 40.44, 91.63, 215
860, 17.01, 91.63, 215
861, 5.16, 91.63, 215
862, 14.24, 91.63, 215
863, 29.37, 91.63, 215
864, 40.85, 91.63, 215
865, 12.25, 91.63, 215
866, 0.71, 91.63, 215
867, 45.99, 91.63, 215
868, 5.26, 91.63, 215
869, 6.89, 91.63, 215
870, 6.79, 91.63, 215
871, 21.2, 91.63, 215
872, -3.41, 91.63, 215
873, 28.49, 91.63, 215
874, 0.23, 91.63, 215
875, 1.77, 91.63, 215
876, 7.2, 91.63, 215
877, 52.21, 91.63, 215
878, 9.5, 91.63, 215
879, 4.79, 91.63, 215
880, 32.78, 91.63, 215
881, 21.21, 91.63, 215
882, 23.17, 91.63, 215
883, 46.94, 91.63, 215
884, 17.71, 91.63, 215
885, 12.59, 91.63, 215
886, 60.88, 91.63, 215
887, 67.02, 91.63, 215
888, 12.91, 91.63, 215
889, 3.46, 91.63, 215
890, 49.73, 91.63, 215
891, 63.31, 91.63, 215
892, 42.08, 91.63, 215
893, 32.48, 91.63, 215
894, 40.33, 91.63, 215
895, 0.97, 91.63, 215
896, 0.19, 91.63, 215
897, 27.37, 91.63, 215
898, 0.77, 91.63, 215
899, 37.63, 91.63, 215
900, 11.11, 91.63, 215
901, 2.99, 91.63, 215
902, 71.2, 91.63, 215
903, 45.66, 91.63, 215
904, 13.15, 91.63, 215
905, 7.37, 91.63, 215
906, 2.16, 91.63, 215
907, 11.02, 91.63, 215
908, 29.46, 91.63, 215
909, 83.26, 91.63, 215
910, 2.54, 91.63, 215
911, 12.72, 91.63, 215
912, 41.63, 91.63, 215
913, 5.35, 91.63, 215
914, 48.25, 91.63, 215
915, 38.56, 91.63, 215
916, 27.05, 91.63, 215
917, 44.59, 91.63, 215
918, 38.09, 91.63, 215
919, -1.31, 91.63, 215
920, 58.37, 91.63, 215
921, 41.86, 91.63, 215
922, 33.92, 91.63, 215
923, -1.37, 91.63, 215
924, 31.38, 91.63, 215
925, 9.73, 91.63, 215
926, 0.91, 91.63, 215
927, 19.84, 91.63, 215
928, 29, 91.63, 215
929, 8.19, 91.63, 215
930, 71.84, 91.63, 215
